C15.378.071.141.150	disease_disease	C15.378.071.141.150.100
C16.131.850.500.460	disease_disease	C16.131.850.500.460.185
C10.228.140.300.775	disease_disease	C10.228.140.300.775.200
C14.240	disease_disease	C14.240.850
C10.228.140.211.885	disease_disease	C10.228.140.211.885.500
C08.381.495	disease_disease	C08.381.495.108
C10.668.829.800.300	disease_disease	C10.668.829.800.300.780
C14.280.484.048.750.535	disease_disease	C14.280.484.048.750.535.960
C04.588.945.440	disease_disease	C04.588.945.440.915
C10.500.507	disease_disease	C10.500.507.400
C10.228.140.163.100	disease_disease	C10.228.140.163.100.435
C16.614	disease_disease	C16.614.815
C17.800.428	disease_disease	C17.800.428.750
C04.557.470.035	disease_disease	C04.557.470.035.215
C17.800.827.742	disease_disease	C17.800.827.742.812
C16.131.621.585	disease_disease	C16.131.621.585.350
C19.391.482	disease_disease	C19.391.482.600
C14.240.400	disease_disease	C14.240.400.145
C16.320.565.189.435.825.850	disease_disease	C16.320.565.189.435.825.850.750
C16.320.290.684	disease_disease	C16.320.290.684.249
C10.228.140.300.275	disease_disease	C10.228.140.300.275.374
C09	disease_disease	C09.775
C17.800.862.945	disease_disease	C17.800.862.945.066
C06.552.380	disease_disease	C06.552.380.350
C16.131.831	disease_disease	C16.131.831.580
C23.550.589.500	disease_disease	C23.550.589.500.435
C18.452.648.398.641.803	disease_disease	C18.452.648.398.641.803.441
C14.240.400	disease_disease	C14.240.400.787
C16.320.400.630	disease_disease	C16.320.400.630.100
C10.500.034	disease_disease	C10.500.034.937
C06.405.117	disease_disease	C06.405.117.367
C15.378.463	disease_disease	C15.378.463.550
C04.557.580	disease_disease	C04.557.580.520
C05.116.900	disease_disease	C05.116.900.853
C06	disease_disease	C06.689
C06.405.469	disease_disease	C06.405.469.491
C04.557.450.565	disease_disease	C04.557.450.565.835
C06.130.120	disease_disease	C06.130.120.200
C16.131.831	disease_disease	C16.131.831.766
C18.452.648.202	disease_disease	C18.452.648.202.460
C14.907.940	disease_disease	C14.907.940.100
C10.228.140.163.100	disease_disease	C10.228.140.163.100.520
C10.228.140.079	disease_disease	C10.228.140.079.357
C17.800.428	disease_disease	C17.800.428.435
C17.800.827.475.440	disease_disease	C17.800.827.475.440.500
C18.452.648	disease_disease	C18.452.648.398
C12.758.820.750	disease_disease	C12.758.820.750.160
C20.683.515.761.480	disease_disease	C20.683.515.761.480.525
C16.320.700	disease_disease	C16.320.700.633
C05.651.534.500	disease_disease	C05.651.534.500.280
C13.351.937.820.535	disease_disease	C13.351.937.820.535.585
C18.452.648.100.940	disease_disease	C18.452.648.100.940.437
C13.351.968.419.313	disease_disease	C13.351.968.419.313.500
C16.320.400	disease_disease	C16.320.400.024
C05.660	disease_disease	C05.660.551
C10.228.140.163.100	disease_disease	C10.228.140.163.100.750
C12.777.419.815.647	disease_disease	C12.777.419.815.647.500
C23.888.592	disease_disease	C23.888.592.612
C08.695	disease_disease	C08.695.271
C16.320	disease_disease	C16.320.080
C23.888	disease_disease	C23.888.512
C09	disease_disease	C09.400
C16.320.240	disease_disease	C16.320.240.750
C17.800.827.250	disease_disease	C17.800.827.250.712
C06	disease_disease	C06.198
C01.610.752	disease_disease	C01.610.752.530
C05.651.460	disease_disease	C05.651.460.620
C11.270.564	disease_disease	C11.270.564.100
C16.320.798	disease_disease	C16.320.798.375
C16.320.850	disease_disease	C16.320.850.235
C10.597.606.360.455	disease_disease	C10.597.606.360.455.750
C05.660.207.103	disease_disease	C05.660.207.103.500
C16.320.099.920	disease_disease	C16.320.099.920.100
C10.228.140.079	disease_disease	C10.228.140.079.545
C23.550.291.531	disease_disease	C23.550.291.531.937
C16.131.939.316	disease_disease	C16.131.939.316.309
C16.320	disease_disease	C16.320.700
C10.597	disease_disease	C10.597.606
C18.452.880.391	disease_disease	C18.452.880.391.550
C18.452.648.398	disease_disease	C18.452.648.398.925
C18.452.648.189.435.825.850	disease_disease	C18.452.648.189.435.825.850.750
C17.800.827	disease_disease	C17.800.827.738
C01.748	disease_disease	C01.748.674
C15.378.071.141.150.875	disease_disease	C15.378.071.141.150.875.150
C05.116.099.370.894	disease_disease	C05.116.099.370.894.232
C18.452.648.189.362	disease_disease	C18.452.648.189.362.550
C14.280.238	disease_disease	C14.280.238.160
C14.907.137	disease_disease	C14.907.137.126
C14.240.400	disease_disease	C14.240.400.725
C16.320.565.100	disease_disease	C16.320.565.100.102
C10.228.140.300.150.477.200	disease_disease	C10.228.140.300.150.477.200.100
C10.228.140.300	disease_disease	C10.228.140.300.200
C16.320.565.618	disease_disease	C16.320.565.618.544
C05.799	disease_disease	C05.799.056
C18.452.648.100.940	disease_disease	C18.452.648.100.940.124
C15.604.515.560.080	disease_disease	C15.604.515.560.080.125
C20.683.515.528	disease_disease	C20.683.515.528.565
C12.777.419.780.750.500	disease_disease	C12.777.419.780.750.500.500
C16.320.565.189.937	disease_disease	C16.320.565.189.937.124
C23.550.073	disease_disease	C23.550.073.425
C18.452.584.500.875.330	disease_disease	C18.452.584.500.875.330.750
C16.320.798	disease_disease	C16.320.798.250
C18.452.584.500.875	disease_disease	C18.452.584.500.875.330
C05.116.099.708.375	disease_disease	C05.116.099.708.375.199
C23.888.592	disease_disease	C23.888.592.610
C10.228	disease_disease	C10.228.140
C10.228.140.617.738.675	disease_disease	C10.228.140.617.738.675.149
C10.228.140.695.562	disease_disease	C10.228.140.695.562.112
C14.240.400	disease_disease	C14.240.400.660
C16.320.565.398	disease_disease	C16.320.565.398.487
C17.800.804.512	disease_disease	C17.800.804.512.400
C17.300	disease_disease	C17.300.500
C23.550	disease_disease	C23.550.727
C15.604.250.410.625	disease_disease	C15.604.250.410.625.750
C09.218.458.341	disease_disease	C09.218.458.341.887
C06.689.750	disease_disease	C06.689.750.830
C16.131.850.525	disease_disease	C16.131.850.525.304
C20.673.795	disease_disease	C20.673.795.750
C18.452.648.189.435.825.850	disease_disease	C18.452.648.189.435.825.850.500
C04.588.322.455	disease_disease	C04.588.322.455.648
C16.131.850.500.460	disease_disease	C16.131.850.500.460.606
C23.888.592.350	disease_disease	C23.888.592.350.250
C16.320.565.202	disease_disease	C16.320.565.202.715
C05.116.099.370.894.819	disease_disease	C05.116.099.370.894.819.428
C10.574.500	disease_disease	C10.574.500.812
C20.543.480.904.066	disease_disease	C20.543.480.904.066.500
C12.706.316.096	disease_disease	C12.706.316.096.687
C07.465	disease_disease	C07.465.714
C16.131.666.507.400	disease_disease	C16.131.666.507.400.249
C17.800.529	disease_disease	C17.800.529.400
C04.557	disease_disease	C04.557.375
C15.378.100.100	disease_disease	C15.378.100.100.900
C15.378.420.826	disease_disease	C15.378.420.826.100
C16.320.565.202.607	disease_disease	C16.320.565.202.607.750
C16.320.831	disease_disease	C16.320.831.271
C18.452.648.202.810	disease_disease	C18.452.648.202.810.666
C08	disease_disease	C08.528
C16.614	disease_disease	C16.614.643
C18.452.584.500.500.644	disease_disease	C18.452.584.500.500.644.475
C04.557	disease_disease	C04.557.337
C06.552	disease_disease	C06.552.970
C18.452.648.100.940	disease_disease	C18.452.648.100.940.500
C09	disease_disease	C09.218
C16.131.666.300	disease_disease	C16.131.666.300.200
C06.130.120	disease_disease	C06.130.120.135
C19.874.410	disease_disease	C19.874.410.500
C16.131.939	disease_disease	C16.131.939.316
C18.452.132.100.937	disease_disease	C18.452.132.100.937.437
C16.131.621.207	disease_disease	C16.131.621.207.540
C18.452.648.189	disease_disease	C18.452.648.189.425
C16.614.492.400	disease_disease	C16.614.492.400.705
C18.452.648.100.940	disease_disease	C18.452.648.100.940.249
C18.452.648	disease_disease	C18.452.648.595
C16.131.384	disease_disease	C16.131.384.480
C10.668.829.100	disease_disease	C10.668.829.100.500
C10.228.140.163.100.435.825.300.300	disease_disease	C10.228.140.163.100.435.825.300.300.750
C18.452.603	disease_disease	C18.452.603.378
C14.907.253.855.200.200	disease_disease	C14.907.253.855.200.200.100
C04.588.443.665.710	disease_disease	C04.588.443.665.710.650
C12.777.419	disease_disease	C12.777.419.815
C17.800.329.937	disease_disease	C17.800.329.937.122
C20.111.258	disease_disease	C20.111.258.250
C19.053.800.604	disease_disease	C19.053.800.604.249
C10.574.500.662	disease_disease	C10.574.500.662.400
C04.557.465.625.650.595.610	disease_disease	C04.557.465.625.650.595.610.500
C15.378.100.100.900	disease_disease	C15.378.100.100.900.200
C10.292.700.225.500	disease_disease	C10.292.700.225.500.100
C06.552.380.705	disease_disease	C06.552.380.705.440
C14.280.647	disease_disease	C14.280.647.250
C07.465.714.258	disease_disease	C07.465.714.258.428
C17.800	disease_disease	C17.800.815
C04.557.470.670	disease_disease	C04.557.470.670.590
C10.597.350	disease_disease	C10.597.350.090
C23.300.575.185.250	disease_disease	C23.300.575.185.250.725
C05.660.585	disease_disease	C05.660.585.600
C10.597.742	disease_disease	C10.597.742.571
C18.452.584.687	disease_disease	C18.452.584.687.201
C10.228.854.468	disease_disease	C10.228.854.468.800
C19.700.159	disease_disease	C19.700.159.750
C16.320.565.595.577	disease_disease	C16.320.565.595.577.500
C07.465.714.533	disease_disease	C07.465.714.533.161
C10.597.751.941.162	disease_disease	C10.597.751.941.162.625
C15.604.451	disease_disease	C15.604.451.249
C10.228.140.163.100.362	disease_disease	C10.228.140.163.100.362.775
C11.270	disease_disease	C11.270.612
C17.800.804.350	disease_disease	C17.800.804.350.298
C13.351.968.419	disease_disease	C13.351.968.419.473
C15.378.190.625	disease_disease	C15.378.190.625.460
C16.131.621.585	disease_disease	C16.131.621.585.620
C04.557.580.625.600.590	disease_disease	C04.557.580.625.600.590.500
C14.907.253.560.350	disease_disease	C14.907.253.560.350.500
C16.320.565.189	disease_disease	C16.320.565.189.355
C20.543.480.680	disease_disease	C20.543.480.680.095
C04.588.322.609	disease_disease	C04.588.322.609.292
C16.320.565.189.362	disease_disease	C16.320.565.189.362.500
C04.557.645	disease_disease	C04.557.645.350
C05.651	disease_disease	C05.651.102
C10.668.829.800.300	disease_disease	C10.668.829.800.300.490
C05.116.099.343.110	disease_disease	C05.116.099.343.110.500
C16.320.850	disease_disease	C16.320.850.700
C11.270.040.545	disease_disease	C11.270.040.545.400
C10.668.829	disease_disease	C10.668.829.050
C15.378.071.085.080	disease_disease	C15.378.071.085.080.090
C20.683.515	disease_disease	C20.683.515.761
C10.668.829.725.500	disease_disease	C10.668.829.725.500.600
C14.280.067.558	disease_disease	C14.280.067.558.536
C17.800.827.475	disease_disease	C17.800.827.475.600
C18.452.584.500.500	disease_disease	C18.452.584.500.500.644
C16.320.322.500	disease_disease	C16.320.322.500.124
C	disease_disease	C25
C16.320.700.630	disease_disease	C16.320.700.630.505
C04.588	disease_disease	C04.588.364
C23.888.942	disease_disease	C23.888.942.750
C16.320	disease_disease	C16.320.714
C16.320.180	disease_disease	C16.320.180.019
C18.452.584.687.803.925	disease_disease	C18.452.584.687.803.925.750
C04.557.470.200.025	disease_disease	C04.557.470.200.025.255
C13.351.500.852.593	disease_disease	C13.351.500.852.593.131
C16.320.322	disease_disease	C16.320.322.124
C17.800.827	disease_disease	C17.800.827.420
C10.597.606.360.455	disease_disease	C10.597.606.360.455.562
C23.550.073	disease_disease	C23.550.073.093
C04.557.337.539	disease_disease	C04.557.337.539.275
C09.775.549	disease_disease	C09.775.549.650
C10.574.500	disease_disease	C10.574.500.700
C10.228.662	disease_disease	C10.228.662.825
C12.777.419.815	disease_disease	C12.777.419.815.093
C16.320.850	disease_disease	C16.320.850.080
C17.800.621	disease_disease	C17.800.621.440
C19.246.267	disease_disease	C19.246.267.960
C16.320.565.189	disease_disease	C16.320.565.189.320
C04.557.470.670.380	disease_disease	C04.557.470.670.380.080
C16.320.290	disease_disease	C16.320.290.468
C18.452.880	disease_disease	C18.452.880.391
C04	disease_disease	C04.445
C15.378.553	disease_disease	C15.378.553.231
C13.351.968.419.815	disease_disease	C13.351.968.419.815.885
C04.182.089.530	disease_disease	C04.182.089.530.690
C04.557.337.539	disease_disease	C04.557.337.539.250
C13.703	disease_disease	C13.703.277
C14.280.067	disease_disease	C14.280.067.922
C17.800.428	disease_disease	C17.800.428.333
C16.131.384	disease_disease	C16.131.384.442
C10.886	disease_disease	C10.886.659
C08.730	disease_disease	C08.730.674
C08.381	disease_disease	C08.381.495
C10.228.662	disease_disease	C10.228.662.700
C18.452.565	disease_disease	C18.452.565.100
C04.557.450.795.550.660	disease_disease	C04.557.450.795.550.660.665
C06.301.371	disease_disease	C06.301.371.411
C18.452.648.202.449	disease_disease	C18.452.648.202.449.560
C05.660.585	disease_disease	C05.660.585.800
C04.557.337.428.565	disease_disease	C04.557.337.428.565.750
C16.131.621.207	disease_disease	C16.131.621.207.707
C05.799	disease_disease	C05.799.613
C10.597.751.418.341	disease_disease	C10.597.751.418.341.186
C14.280	disease_disease	C14.280.067
C17.800.229.400	disease_disease	C17.800.229.400.683
C04.557.465.625.650	disease_disease	C04.557.465.625.650.240
C16.320.184	disease_disease	C16.320.184.500
C15.378.190.636.370	disease_disease	C15.378.190.636.370.400
C05.116.099.708.702	disease_disease	C05.116.099.708.702.678
C05.116.099.343	disease_disease	C05.116.099.343.347
C10.228.140.380	disease_disease	C10.228.140.380.422
C15	disease_disease	C15.604
C19.053.347	disease_disease	C19.053.347.500
C10.228.140.380	disease_disease	C10.228.140.380.165
C07.465	disease_disease	C07.465.409
C06	disease_disease	C06.301
C18.452.584.687.803	disease_disease	C18.452.584.687.803.350
C10.500	disease_disease	C10.500.190
C10.668.467.500	disease_disease	C10.668.467.500.750
C16.131.831.512	disease_disease	C16.131.831.512.400
C14	disease_disease	C14.240
C18.452.648.398.641.803	disease_disease	C18.452.648.398.641.803.925
C16.320.850	disease_disease	C16.320.850.475
C10.597.350	disease_disease	C10.597.350.250
C16.320.400.375	disease_disease	C16.320.400.375.490
C04.588.894.797	disease_disease	C04.588.894.797.520
C10.314.350	disease_disease	C10.314.350.112
C16.131	disease_disease	C16.131.850
C14.907.253.855.200	disease_disease	C14.907.253.855.200.200
C17.800.827	disease_disease	C17.800.827.595
C16.320.240	disease_disease	C16.320.240.562
C18.452.845	disease_disease	C18.452.845.800
C14.240.400.021	disease_disease	C14.240.400.021.500
C14.280.195	disease_disease	C14.280.195.160
C18.654.521.500	disease_disease	C18.654.521.500.133
C13.351.500.852.762	disease_disease	C13.351.500.852.762.200
C10.668.491.500	disease_disease	C10.668.491.500.700
C16.320.400	disease_disease	C16.320.400.940
C12.777.419.403	disease_disease	C12.777.419.403.750
C16.131.260.830.835	disease_disease	C16.131.260.830.835.750
C04.588.614.550	disease_disease	C04.588.614.550.500
C20.683.515.528.600	disease_disease	C20.683.515.528.600.620
C11.640.451.451	disease_disease	C11.640.451.451.400
C16.131.831.493	disease_disease	C16.131.831.493.160
C17.800	disease_disease	C17.800.827
C17.800	disease_disease	C17.800.090
C16.320.565.202	disease_disease	C16.320.565.202.402
C12.294	disease_disease	C12.294.668
C04.557.337.428.580	disease_disease	C04.557.337.428.580.075
C14.280	disease_disease	C14.280.647
C05.660.207	disease_disease	C05.660.207.525
C10.228.140.300.775.200.200	disease_disease	C10.228.140.300.775.200.200.100
C06.301.371	disease_disease	C06.301.371.205
C15.604.515	disease_disease	C15.604.515.827
C05.651.594	disease_disease	C05.651.594.600
C12.777.419	disease_disease	C12.777.419.313
C16.320	disease_disease	C16.320.709
C23.550.260.322	disease_disease	C23.550.260.322.625
C16.320.565.398	disease_disease	C16.320.565.398.493
C16.320	disease_disease	C16.320.365
C01	disease_disease	C01.800
C20.543.480	disease_disease	C20.543.480.680
C08	disease_disease	C08.381
C16.320.240	disease_disease	C16.320.240.937
C05.651	disease_disease	C05.651.392
C16.131.077	disease_disease	C16.131.077.550
C19.246.099	disease_disease	C19.246.099.875
C16.320.400.525	disease_disease	C16.320.400.525.750
C16.320.565.595.554.825	disease_disease	C16.320.565.595.554.825.590
C06.130.120.135.250	disease_disease	C06.130.120.135.250.125
C17.800.827.275	disease_disease	C17.800.827.275.160
C13.351.937.418.875.200	disease_disease	C13.351.937.418.875.200.374
C19.642	disease_disease	C19.642.355
C04.557.470.200.025	disease_disease	C04.557.470.200.025.200
C25.100.468	disease_disease	C25.100.468.380
C16.320.565.398.641	disease_disease	C16.320.565.398.641.201
C05.116.132	disease_disease	C05.116.132.358
C16.320.565.595.554.825.300	disease_disease	C16.320.565.595.554.825.300.300
C12.706.316	disease_disease	C12.706.316.090
C10.574.500.495	disease_disease	C10.574.500.495.490
C12.706.316.064	disease_disease	C12.706.316.064.124
C17.800.827.080	disease_disease	C17.800.827.080.100
C14.907.489	disease_disease	C14.907.489.480
C18.452.811.400	disease_disease	C18.452.811.400.812
C14.280.123	disease_disease	C14.280.123.500
C14.280	disease_disease	C14.280.400
C19	disease_disease	C19.344
C06.130.409	disease_disease	C06.130.409.178
C14.280	disease_disease	C14.280.123
C04.588.945.947	disease_disease	C04.588.945.947.535
C07.550	disease_disease	C07.550.745
C16.320	disease_disease	C16.320.775
C10.668.829.800	disease_disease	C10.668.829.800.300
C16.320.070	disease_disease	C16.320.070.365
C10.228.140.252.700.700	disease_disease	C10.228.140.252.700.700.500
C14.907	disease_disease	C14.907.079
C10.668	disease_disease	C10.668.467
C01.925.928.914	disease_disease	C01.925.928.914.345
C14.280.400	disease_disease	C14.280.400.172
C16.320.565.100	disease_disease	C16.320.565.100.880
C16.320.070	disease_disease	C16.320.070.785
C16.320.290	disease_disease	C16.320.290.684
C04.557.470.565	disease_disease	C04.557.470.565.625
C16.320.850	disease_disease	C16.320.850.190
C10.597.606.360	disease_disease	C10.597.606.360.455
C05.116	disease_disease	C05.116.198
C05.116.264	disease_disease	C05.116.264.579
C14.907	disease_disease	C14.907.823
C14.907.940	disease_disease	C14.907.940.560
C04.557.450.590.550.660	disease_disease	C04.557.450.590.550.660.665
C18.452.811.400	disease_disease	C18.452.811.400.150
C18.452.648.925	disease_disease	C18.452.648.925.324
C16.320.565.398.641.803.350	disease_disease	C16.320.565.398.641.803.350.300
C04.700.630	disease_disease	C04.700.630.510
C10.114	disease_disease	C10.114.812
C16.320.099	disease_disease	C16.320.099.690
C17.800.862.945.066.500	disease_disease	C17.800.862.945.066.500.750
C15.378.553.231	disease_disease	C15.378.553.231.549
C10.597.606.360.455	disease_disease	C10.597.606.360.455.124
C23.550.073.425	disease_disease	C23.550.073.425.100
C17.800.827	disease_disease	C17.800.827.190
C04.700.900	disease_disease	C04.700.900.220
C18.452.648.189.435	disease_disease	C18.452.648.189.435.810
C10.228.228.399	disease_disease	C10.228.228.399.750
C17.800.827	disease_disease	C17.800.827.655
C16.131.621.207.240	disease_disease	C16.131.621.207.240.100
C18.654.521.500.133	disease_disease	C18.654.521.500.133.699
C20.673.795	disease_disease	C20.673.795.719
C16.320.565.398.641.803.730	disease_disease	C16.320.565.398.641.803.730.875
C19	disease_disease	C19.297
C07.550	disease_disease	C07.550.350
C18.654.521	disease_disease	C18.654.521.500
C13.351.968.419	disease_disease	C13.351.968.419.570
C16.320.565.398.641.803	disease_disease	C16.320.565.398.641.803.325
C16.320.831	disease_disease	C16.320.831.647
C11.319	disease_disease	C11.319.475
C14.907.454	disease_disease	C14.907.454.240
C20.673.627	disease_disease	C20.673.627.900
C12.706.316.096	disease_disease	C12.706.316.096.624
C19.391.119.309	disease_disease	C19.391.119.309.872
C16.320.322	disease_disease	C16.320.322.237
C04.557.580.600	disease_disease	C04.557.580.600.580
C05.116.099.708	disease_disease	C05.116.099.708.338
C18.452.811.400	disease_disease	C18.452.811.400.625
C04.588.614.250.580	disease_disease	C04.588.614.250.580.500
C16.320.565.398.641.201	disease_disease	C16.320.565.398.641.201.500
C17.800.794.712	disease_disease	C17.800.794.712.500
C17.800.090.500	disease_disease	C17.800.090.500.483
C10.177	disease_disease	C10.177.575
C13.703.395	disease_disease	C13.703.395.249
C18.452.648.189	disease_disease	C18.452.648.189.375
C10.228.140.163.100.937	disease_disease	C10.228.140.163.100.937.374
C18.452.394	disease_disease	C18.452.394.750
C05.116.540	disease_disease	C05.116.540.310
C04.557.580.600.580.590	disease_disease	C04.557.580.600.580.590.655
C04.557.450.590	disease_disease	C04.557.450.590.450
C10	disease_disease	C10.597
C13.351.968.934	disease_disease	C13.351.968.934.442
C16.131.939.316	disease_disease	C16.131.939.316.064
C10.228.140.490.493	disease_disease	C10.228.140.490.493.188
C18.452.648.595.600	disease_disease	C18.452.648.595.600.675
C10.228.140.163.100	disease_disease	C10.228.140.163.100.168
C04.557.465.625.600.590	disease_disease	C04.557.465.625.600.590.650
C10.500.034	disease_disease	C10.500.034.500
C16.320.565.100.620	disease_disease	C16.320.565.100.620.380
C16.131.666.507.450	disease_disease	C16.131.666.507.450.249
C07.320	disease_disease	C07.320.440
C16.320.565.595.554.825	disease_disease	C16.320.565.595.554.825.400
C10.228.662	disease_disease	C10.228.662.575
C05.660.207	disease_disease	C05.660.207.207
C23.550.513.355	disease_disease	C23.550.513.355.250
C18.452.648.798	disease_disease	C18.452.648.798.594
C16.320.180	disease_disease	C16.320.180.887
C06.405.205	disease_disease	C06.405.205.265
C04.700	disease_disease	C04.700.250
C10.228.140.617	disease_disease	C10.228.140.617.477
C07.320.450.670	disease_disease	C07.320.450.670.130
C17.800.862.945.066	disease_disease	C17.800.862.945.066.500
C16.131.666.507.400	disease_disease	C16.131.666.507.400.750
C16.320.400	disease_disease	C16.320.400.367
C	disease_disease	C12
C16.320.290	disease_disease	C16.320.290.040
C18.452.648.189.362	disease_disease	C18.452.648.189.362.250
C16.614.451	disease_disease	C16.614.451.500
C11.270	disease_disease	C11.270.516
C05.116.099.708	disease_disease	C05.116.099.708.670
C16.131.077	disease_disease	C16.131.077.879
C16.131.831	disease_disease	C16.131.831.720
C16.320.290	disease_disease	C16.320.290.162
C14.280.067	disease_disease	C14.280.067.558
C16.131.240.400	disease_disease	C16.131.240.400.970
C10.574.500.662	disease_disease	C10.574.500.662.100
C06.405	disease_disease	C06.405.249
C04.588.614.250.195	disease_disease	C04.588.614.250.195.885
C16.320.565.398	disease_disease	C16.320.565.398.745
C10.228.140.252	disease_disease	C10.228.140.252.700
C16.131.240	disease_disease	C16.131.240.850
C23.888.592.350	disease_disease	C23.888.592.350.300
C12.777.967	disease_disease	C12.777.967.500
C05.116	disease_disease	C05.116.540
C11.768.585.658.500	disease_disease	C11.768.585.658.500.813
C16.320.565.398.641.803.350.300	disease_disease	C16.320.565.398.641.803.350.300.850
C16.320.565.398.641.803.350	disease_disease	C16.320.565.398.641.803.350.360
C06.405.748	disease_disease	C06.405.748.789
C04.588.322.078	disease_disease	C04.588.322.078.265
C16.320.565.798	disease_disease	C16.320.565.798.594
C10.228.140.211	disease_disease	C10.228.140.211.885
C18.452.584.500.500.851	disease_disease	C18.452.584.500.500.851.750
C17.800.428.333.250	disease_disease	C17.800.428.333.250.705
C10.228.140.490.360	disease_disease	C10.228.140.490.360.270
C10.228.140.490.493	disease_disease	C10.228.140.490.493.063
C08.127.384	disease_disease	C08.127.384.500
C17.800	disease_disease	C17.800.529
C17.300.200	disease_disease	C17.300.200.367
C20.111	disease_disease	C20.111.288
C05.116.099	disease_disease	C05.116.099.343
C10.551.240	disease_disease	C10.551.240.250
C18.452.660.560	disease_disease	C18.452.660.560.620
C14.280.238	disease_disease	C14.280.238.100
C16.320.099	disease_disease	C16.320.099.515
C04.557	disease_disease	C04.557.435
C23.550.513.355	disease_disease	C23.550.513.355.750
C17.800.428.333	disease_disease	C17.800.428.333.723
C17.800.621.440.102	disease_disease	C17.800.621.440.102.100
C14.907.253.329	disease_disease	C14.907.253.329.249
C04.557.337.539	disease_disease	C04.557.337.539.525
C10.574	disease_disease	C10.574.843
C06.130.409	disease_disease	C06.130.409.633
C04.557.470.615	disease_disease	C04.557.470.615.315
C17.800.862	disease_disease	C17.800.862.560
C18.452.648.100.620	disease_disease	C18.452.648.100.620.100
C18.452.648.100	disease_disease	C18.452.648.100.102
C18.452.394.984.200	disease_disease	C18.452.394.984.200.500
C15.378.553.774	disease_disease	C15.378.553.774.600
C16.320.577	disease_disease	C16.320.577.280
C05.550.114.865.800	disease_disease	C05.550.114.865.800.850
C05.651.534.500	disease_disease	C05.651.534.500.350
C11.250	disease_disease	C11.250.480
C05.116.900.800	disease_disease	C05.116.900.800.875
C16.131.240.850	disease_disease	C16.131.240.850.937
C23.888.592.763.393.341.186	disease_disease	C23.888.592.763.393.341.186.500
C14.280.400	disease_disease	C14.280.400.980
C15.378.071.196	disease_disease	C15.378.071.196.300
C16.320	disease_disease	C16.320.850
C18.452.648.100	disease_disease	C18.452.648.100.880
C15.378.071.141.150	disease_disease	C15.378.071.141.150.785
C16.320.798	disease_disease	C16.320.798.313
C06.552.380.350	disease_disease	C06.552.380.350.100
C13.351.500.056.630.705	disease_disease	C13.351.500.056.630.705.648
C10.228.140.300.510.200	disease_disease	C10.228.140.300.510.200.175
C13.703	disease_disease	C13.703.720
C16.614	disease_disease	C16.614.890
C14.280.238	disease_disease	C14.280.238.070
C05.660	disease_disease	C05.660.906
C10.292.700	disease_disease	C10.292.700.225
C16.320.565.595.554.825.700	disease_disease	C16.320.565.595.554.825.700.875
C16.320.099	disease_disease	C16.320.099.056
C06.405.469.158.188	disease_disease	C06.405.469.158.188.231
C15.378.071	disease_disease	C15.378.071.141
C16.131.666.507.450.499.249	disease_disease	C16.131.666.507.450.499.249.500
C09.218.807	disease_disease	C09.218.807.800
C04.557.450.550	disease_disease	C04.557.450.550.420
C16.131.666.300	disease_disease	C16.131.666.300.099
C10.228.140.300.275	disease_disease	C10.228.140.300.275.311
C10.228	disease_disease	C10.228.228
C05.660.207.540	disease_disease	C05.660.207.540.460
C14.907.253.092.477	disease_disease	C14.907.253.092.477.200
C05.116.099.370	disease_disease	C05.116.099.370.535
C10.228.140.163.100.435	disease_disease	C10.228.140.163.100.435.825
C18.452.648.618.544	disease_disease	C18.452.648.618.544.500
C04.557	disease_disease	C04.557.645
C15.378.190.625	disease_disease	C15.378.190.625.070
C16.320.700	disease_disease	C16.320.700.212
C17.800.621.440.102.100	disease_disease	C17.800.621.440.102.100.400
C16.320.798	disease_disease	C16.320.798.719
C10.562	disease_disease	C10.562.925
C10.668.829	disease_disease	C10.668.829.550
C18.452.648.202.715	disease_disease	C18.452.648.202.715.675
C23.888.592	disease_disease	C23.888.592.796
C23.888.144	disease_disease	C23.888.144.699
C13.351.968.967.500	disease_disease	C13.351.968.967.500.503
C15.378.100.141	disease_disease	C15.378.100.141.072
C05.116.099	disease_disease	C05.116.099.750
C15.378.100.141.900	disease_disease	C15.378.100.141.900.100
C18.452.648.189	disease_disease	C18.452.648.189.320
C16.131.260	disease_disease	C16.131.260.985
C15.378.147.333	disease_disease	C15.378.147.333.249
C16.320.400.525	disease_disease	C16.320.400.525.249
C10	disease_disease	C10.668
C04.588.322.078.265	disease_disease	C04.588.322.078.265.750
C17.800.838.790	disease_disease	C17.800.838.790.810
C16.131.621.585	disease_disease	C16.131.621.585.512
C01.150.703.160	disease_disease	C01.150.703.160.088
C14.907	disease_disease	C14.907.927
C13.351.968.419.403.875	disease_disease	C13.351.968.419.403.875.500
C19.391.630	disease_disease	C19.391.630.642
C16.131	disease_disease	C16.131.482
C17.800.827	disease_disease	C17.800.827.260
C10.574.500	disease_disease	C10.574.500.490
C04.557.465	disease_disease	C04.557.465.330
C10.228.140.252.190.530	disease_disease	C10.228.140.252.190.530.530
C04.588.443	disease_disease	C04.588.443.353
C16.131.077.350	disease_disease	C16.131.077.350.856
C16.131.666.034	disease_disease	C16.131.666.034.937
C16.320.400	disease_disease	C16.320.400.600
C10.228.140.163.100.362	disease_disease	C10.228.140.163.100.362.375
C08	disease_disease	C08.200
C16.320.400.780.875	disease_disease	C16.320.400.780.875.500
C09.218	disease_disease	C09.218.458
C04	disease_disease	C04.834
